    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    ee00              31   31877.49   26888.06    3736.911     .02107           .02107                   .7925451                32867.47                     0  
    ee00              32   31001.09   27297.97    5761.857          0                0                   .9191443                37940.29                     0  
    ee00              33   26544.96   27742.46    3776.845          0                0                   .7976155                33075.75                     0  
    ee00              34   26890.97   28312.76    4497.397          0                0                   .8305496                34371.36                     0  
    ee00              35   28218.42   28801.79    4134.825          0                0                   .8482063                35158.96                     0  
    ee00              36   31656.93   29272.75    4268.827   .0291749         .0291749                   .8563675                35485.55                     0  
    ee00              37   36451.57   29793.07    4955.025   .0478084         .0478084                   .8902404                 36824.9                     0  
    ee00              38      32578   30290.07    3738.391          0                0                   .7993407                33153.09                     0  
    ee00              39    31275.6   30824.01    3881.055          0                0                   .8485318                35204.17                     0  
    ee00              40    35976.9   31419.82     4381.88          0                0                   .8694517                36021.79                     0  
    ee00              41   31236.86   32044.93    4226.942          0         .0288539                   .9365206                 38861.7                     0  
    ee00              42   32473.83   32606.89    4475.595          0                0                   .9501078                39402.25                     0  
    ee00              43   35074.16   33061.93    4187.911          0                0                   .8123372                33643.84                     0  
    ee00              44   34077.04      33559      5359.4          0                0                    .941823                38944.06                     0  
    ee00              45   34811.57   34048.48    5403.957          0                0                   1.027615                42546.62                     0  
    ee00              46   35104.67   34478.83    4516.972          0                0                   .9304434                 38570.1                     0  
    ee00              47   38666.96   34957.78    4365.432   .0155868         .0155868                   .9274089                 38461.3                     0  
    ee00              48   35299.75   35418.84    6004.991          0                0                   1.087733                45000.34                     0  
    ee00              49   37978.32   36011.47    4718.859          0                0                   .9368968                38816.43                     0  
    ee00              50   43862.88   36521.89    6519.064          0                0                   1.028132                42429.89                     0  
    ee00              51   34746.59   37050.34     4972.17          0                0                   1.000579                41463.23                     0  
    ee00              52   38317.02   37552.42    4414.956          0                0                   .9997776                41498.71                     0  
    ee00              53   36568.73   38233.17    3956.388          0                0                   .9163532                38047.14                     0  
    ee00              54   36608.66   38831.41    6880.129          0                0                   1.106567                45683.71                     0  
    ee00              55    37160.4   39585.44    5454.912          0                0                   1.061181                43951.96                     0  
    ee00              56   41991.46   40313.06    6014.776          0                0                   1.115034                 46147.3                     0  
    ee00              57   39312.85   41029.05    7372.188          0                0                   1.163665                48023.95                     0  
    ee00              58   43861.36   41707.03    5650.921          0                0                   1.120173                46408.58                     0  
    ee00              59   42033.25   42422.14    4770.272          0                0                   1.051678                43637.34                     0  
    ee00              60   45046.02   43151.09    9180.997          0                0                   1.232283                50685.14                     0  
    ee00              61   46041.11   43758.65    5783.212          0                0                   1.119774                46375.38                     0  
    ee00              62   43166.23   44541.53    5692.375          0                0                   1.087278                   45020                     0  
    ee00              63   47181.75   45319.05    5993.593          0                0                   1.210957                50184.09                     0  
    ee00              64   46394.93   45954.88     7520.32          0                0                   1.183825                48853.41                     0  
    ee00              65   41092.66    46743.6    5679.563          0                0                   1.180095                48925.15                     0  
    ee00              66   44690.64    47547.7    5545.464          0                0                   1.207099                 50077.5                     0  
    ee00              67   50734.31   48519.35    5721.149          0                0                    1.21276                50293.77                     0  
    ee00              68      54979   49185.51    6465.871          0                0                    1.31748                54605.43                     0  
    ee00              69   54100.82   50034.95    9283.117   .0303991         .0303991                   1.253227                51553.29                     0  
    ee00              70   48640.13    50964.3    7830.536          0                0                   1.385527                57297.72                     0  
    ee00              71   48284.19   51858.44    6514.333          0                0                   1.260921                52220.73                     0  
    ee00              72   47140.68   52750.16    6240.056          0                0                   1.330956                55200.21                     0  
    ee00              73   48486.38   53599.08    5704.426          0                0                   1.232335                51119.09                     0  
    ee00              74   53105.83   54337.83     6980.68          0                0                   1.360375                56345.46                     0  
    ee00              75   49832.73   55357.31    6059.404          0                0                   1.305411                54148.31                     0  
    ee00              76   54752.66   56320.52    6865.539          0                0                   1.390922                57644.47                     0  
    ee00              77   49771.43   57451.91    4979.847          0                0                   1.161303                48221.74                     0  
    ee00              78      56181   58619.75    7674.521          0                0                   1.429803                 59179.2                     0  
    ee00              79   48088.18   59988.61    8138.983          0                0                    1.41334                58429.16                     0  
    ee00              80   53352.55   61571.14    6360.135          0                0                   1.406965                58381.96                     0  
    ee00              81   57775.45    62918.5    6205.107          0                0                   1.406245                58370.93                     0  
    ee00              82   60409.81   64520.71    7545.465          0                0                   1.495659                61964.88                     0  
    ee00              83   69470.92    66341.3    13301.21          0                0                   1.679923                68999.53                     0  
    ee00              84   57586.45    68515.2    5714.607          0                0                   1.396241                58011.12                     0  
    ee00              85   65121.05   71055.96    6737.261          0                0                   1.491166                61876.29                     0  
    ee00              86   76225.53    73165.8    7833.384          0                0                   1.632258                67673.99                     0  
    ee00              87   81114.73   75316.25    10437.29          0                0                   1.607434                66306.62                     0  
    ee00              88    67760.2   77695.49    8534.824          0                0                   1.645537                68145.34                     0  
    ee00              89   70034.84   79796.46     6396.69          0                0                   1.673579                69590.25                     0  
    ee00              90    70618.7    82130.2    6628.067          0                0                    1.67929                69801.69                     0  
    ee00              91   91178.02   85995.82    11871.36          0                0                   1.962604                81065.66                     0  
    ee00              92    76170.8   90093.77    8373.362          0                0                   1.886486                78298.86                     0  
    ee00              93   83131.68   94160.64    7631.804          0                0                   1.862016                77361.84                     0  
