"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","P31CP042","Imputed rentals for housing","C","Current prices","2011","2011","DKK","Danish Krone","6","Millions",,,105537,,
"DNK","Denmark","P31CP042","Imputed rentals for housing","C","Current prices","2012","2012","DKK","Danish Krone","6","Millions",,,108821,,
"DNK","Denmark","P31CP042","Imputed rentals for housing","C","Current prices","2013","2013","DKK","Danish Krone","6","Millions",,,111986,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1975","1975","EUR","Euro","6","Millions",,,9293.6562,"E","Estimated value"
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1976","1976","EUR","Euro","6","Millions",,,10659.5481,"E","Estimated value"
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1977","1977","EUR","Euro","6","Millions",,,11791.8006,"E","Estimated value"
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1978","1978","EUR","Euro","6","Millions",,,13043.8682,"E","Estimated value"
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1979","1979","EUR","Euro","6","Millions",,,14835.1036,"E","Estimated value"
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1980","1980","EUR","Euro","6","Millions",,,16846,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1981","1981","EUR","Euro","6","Millions",,,19000,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1982","1982","EUR","Euro","6","Millions",,,21756,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1983","1983","EUR","Euro","6","Millions",,,24189,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1984","1984","EUR","Euro","6","Millions",,,26717,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1985","1985","EUR","Euro","6","Millions",,,29236,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1986","1986","EUR","Euro","6","Millions",,,31533,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1987","1987","EUR","Euro","6","Millions",,,34062,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1988","1988","EUR","Euro","6","Millions",,,37570,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1989","1989","EUR","Euro","6","Millions",,,41631,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1990","1990","EUR","Euro","6","Millions",,,43821,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1991","1991","EUR","Euro","6","Millions",,,44447,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1992","1992","EUR","Euro","6","Millions",,,43991,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1993","1993","EUR","Euro","6","Millions",,,44361,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1994","1994","EUR","Euro","6","Millions",,,45839,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,48232,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,50542,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,53286,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,56732,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,59442,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,62456,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,65873,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,68698,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,72241,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,74983,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,78125,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,82365,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,86806,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,91561,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,90383,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,94466,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,100464,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,103735,,
"FIN","Finland","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,105890,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1975","1975","EUR","Euro","6","Millions",,,9374.6867,"E","Estimated value"
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1976","1976","EUR","Euro","6","Millions",,,10735.6088,"E","Estimated value"
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1977","1977","EUR","Euro","6","Millions",,,11876.8663,"E","Estimated value"
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1978","1978","EUR","Euro","6","Millions",,,13163.9013,"E","Estimated value"
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1979","1979","EUR","Euro","6","Millions",,,14977.1328,"E","Estimated value"
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1980","1980","EUR","Euro","6","Millions",,,17029,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1981","1981","EUR","Euro","6","Millions",,,19217,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1982","1982","EUR","Euro","6","Millions",,,21887,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1983","1983","EUR","Euro","6","Millions",,,24266,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1984","1984","EUR","Euro","6","Millions",,,26752,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1985","1985","EUR","Euro","6","Millions",,,29221,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1986","1986","EUR","Euro","6","Millions",,,31445,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1987","1987","EUR","Euro","6","Millions",,,33928,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1988","1988","EUR","Euro","6","Millions",,,37405,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1989","1989","EUR","Euro","6","Millions",,,41383,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1990","1990","EUR","Euro","6","Millions",,,43398,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1991","1991","EUR","Euro","6","Millions",,,44054,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1992","1992","EUR","Euro","6","Millions",,,43709,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1993","1993","EUR","Euro","6","Millions",,,44594,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1994","1994","EUR","Euro","6","Millions",,,46192,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,48368,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,50679,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,53642,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,57012,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,59743,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,62829,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,66292,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,69046,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,72502,,
"FIN","Finland","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,75175,,
